seed,deletion_rate,method,query_count,label_count,cap_size,cap_label,cap_rank,answered_count,answer_rate,abstention_rate,answered_label_count,label_answer_rate,conditional_full_set_coverage,unconditional_full_set_recall,conditional_partial_answer_recall,unconditional_partial_answer_recall,conditional_label_recall,unconditional_label_recall,candidate_load,mean_answered_set_size,top1_accuracy_on_answered,full_vocabulary_answered_rate,median_answered_set_size,p90_answered_set_size,candidate_load_saved_vs_uncapped,candidate_load_reduction_vs_uncapped,unconditional_full_set_recall_loss_vs_uncapped,conditional_full_set_coverage_delta_vs_uncapped
43,0.2,static,33964,38596,4000,4000,4000,21858,0.6435637734,0.3564362266,25925,0.6717017307,0.7086650197,0.4560711341,0.7412524854,0.4770432465,0.7189199614,0.4828997824,184.0296196,285.9539757,0.310275414,0,68,836,2439.955158,0.929866354,0.3542280061,-0.1016341206
43,0.2,static,33964,38596,5000,5000,5000,22441,0.6607290072,0.3392709928,26534,0.6874805679,0.7151642084,0.4725297374,0.7469273573,0.4935165712,0.7244667219,0.4980567935,260.929808,394.9119914,0.3072055612,0,74,1081,2363.05497,0.9005597097,0.3377694029,-0.0951349319
43,0.2,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8102991403,0.8102991403,0.8313841173,0.8313841173,0.8092548451,0.8092548451,2623.984778,2623.984778,0.2575373925,0.1999764456,313,7128,0,0,0,0
43,0.2,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2219408786,0.2219408786,0.2379832264,0.2379832264,0.2266297026,0.2266297026,1,1,0.2575373925,0,1,1,0,0,0,0
43,0.2,weighted,33964,38596,1,1,1,410,0.01207160523,0.9879283948,497,0.01287698207,0.5414634146,0.006536332587,0.6030487805,0.007279766812,0.5533199195,0.007125090683,0.01207160523,1,0.6707317073,0,1,1,3841.874249,0.9999968579,0.8907666941,-0.3558396121
43,0.2,weighted,33964,38596,10,10,10,2522,0.07425509363,0.9257449064,3296,0.08539745051,0.6649484536,0.04937580968,0.7233860607,0.05371509967,0.6811286408,0.05816664939,0.3141856083,4.231165741,0.659000793,0,4,8,3841.572135,0.999918221,0.8479272171,-0.2323545731
43,0.2,weighted,33964,38596,50,50,50,5513,0.1623189259,0.8376810741,7123,0.1845528034,0.704879376,0.1144152632,0.7543157519,0.1224397227,0.7253966026,0.1338739766,2.776851961,17.10738255,0.5240341012,0,12,41,3839.109469,0.9992772165,0.7828877635,-0.1924236507
43,0.2,weighted,33964,38596,100,100,100,7528,0.2216464492,0.7783535508,9530,0.2469167789,0.7294102019,0.1616711813,0.7746811747,0.1717053316,0.7496327387,0.1850969012,7.095571782,32.01301807,0.4690488842,0,23,78,3834.790749,0.9981531021,0.7356318455,-0.1678928248
43,0.2,weighted,33964,38596,250,250,250,9860,0.2903073843,0.7096926157,12304,0.3187895119,0.7509127789,0.2179955247,0.7915633031,0.229796672,0.7698309493,0.2454140325,18.40360382,63.39350913,0.4220081136,0,41,172,3823.482717,0.995209748,0.6793075021,-0.1463902478
43,0.2,weighted,33964,38596,500,500,500,11832,0.3483688611,0.6516311389,14826,0.3841330708,0.7578600406,0.2640148392,0.7982633759,0.2780901032,0.7780250911,0.2988651674,39.46502179,113.2851589,0.3835361731,0,58,333,3802.421299,0.9897276966,0.6332881875,-0.1394429862
43,0.2,weighted,33964,38596,1000,1000,1000,13678,0.4027205276,0.5972794724,17078,0.4424810861,0.7657552274,0.3083853492,0.8043510871,0.3239286942,0.7853964164,0.3475230594,78.35746673,194.5703319,0.3607983623,0,79,598,3763.528854,0.9796044286,0.5889176775,-0.1315477994
43,0.2,weighted,33964,38596,2000,2000,2000,15319,0.4510363915,0.5489636085,18884,0.4892734998,0.7788367387,0.3512837122,0.814266434,0.3672637941,0.7958059733,0.3893667738,148.1517784,328.4696782,0.3416672107,0,105,1048.2,3693.734542,0.9614377506,0.5460193146,-0.118466288
43,0.2,weighted,33964,38596,3000,3000,3000,15604,0.4594276293,0.5405723707,19196,0.4973572391,0.7817226352,0.359144977,0.8166013524,0.3751692234,0.7981871223,0.3969841434,166.9180897,363.3174827,0.3398487567,0,111,1173,3674.968231,0.9565530899,0.5381580497,-0.1155803915
43,0.2,weighted,33964,38596,4000,4000,4000,15892,0.4679071959,0.5320928041,19510,0.5054927972,0.7848603071,0.3672417854,0.8191908404,0.383305289,0.8007175807,0.4047569696,198.878754,425.0388875,0.3379058646,0,118,1307,3643.007567,0.9482340868,0.5300612413,-0.1124427197
43,0.2,weighted,33964,38596,5000,5000,5000,16736,0.4927570369,0.5072429631,20410,0.5288112758,0.7944550669,0.3914733247,0.82708418,0.4075515497,0.8084762371,0.4275313504,310.3111235,629.7446821,0.3305449331,0,141,1788.5,3531.575197,0.9192294884,0.505829702,-0.1028479598
43,0.2,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8973030267,0.8973030267,0.9134843021,0.9134843021,0.8974246036,0.8974246036,3841.886321,3841.886321,0.2575373925,0.3044399953,5266,7128,0,0,0,0
59,0.2,adaptive,33964,38596,1,1,1,571,0.0168119185,0.9831880815,845,0.02189346046,0.5288966725,0.008891767754,0.6192644483,0.01041102344,0.5053254438,0.01106332262,0.0168119185,1,0.7478108581,0,1,1,3880.417795,0.9999956675,0.888882346,-0.3688774413
59,0.2,adaptive,33964,38596,10,10,10,2441,0.07187021552,0.9281297845,3268,0.08467198673,0.6374436706,0.04581321399,0.6981981103,0.05017964867,0.626376989,0.0530365841,0.2822400188,3.927079066,0.6636624334,0,3,9,3880.152367,0.9999272659,0.8519608998,-0.2603304431
59,0.2,adaptive,33964,38596,50,50,50,5363,0.157902485,0.842097515,6811,0.1764690642,0.6958791721,0.1098810505,0.7428569949,0.1172989655,0.700337689,0.1235879366,2.689524202,17.03281745,0.5185530487,0,12,41,3877.745083,0.9993069013,0.7878930632,-0.2018949417
59,0.2,adaptive,33964,38596,100,100,100,7399,0.21784831,0.78215169,9409,0.243781739,0.7125287201,0.1552231775,0.7577541581,0.1650754627,0.7259007333,0.1769613431,7.046284301,32.34491147,0.4577645628,0,24,78,3873.388323,0.9981841507,0.7425509363,-0.1852453937
59,0.2,adaptive,33964,38596,250,250,250,9854,0.2901307267,0.7098692733,12310,0.3189449684,0.7403085042,0.2147862443,0.7805787514,0.2264698803,0.7531275386,0.240206239,18.80882699,64.82880049,0.4157702456,0,43,171,3861.62578,0.9951529071,0.6829878695,-0.1574656096
59,0.2,adaptive,33964,38596,500,500,500,11590,0.3412436698,0.6587563302,14387,0.3727588351,0.7553925798,0.257772936,0.7930261446,0.2706151518,0.7679154793,0.2862472795,37.44261571,109.7239862,0.3855910267,0,59,319,3842.991992,0.9903509221,0.6400011777,-0.142381534
59,0.2,adaptive,33964,38596,1000,1000,1000,13551,0.3989812743,0.6010187257,16846,0.4364701005,0.7665854918,0.3058532564,0.8037563561,0.3206837352,0.7814317939,0.3410716136,79.29837475,198.7521216,0.3562836691,0,81,621,3801.136232,0.9795645636,0.5919208574,-0.1311886219
59,0.2,adaptive,33964,38596,2000,2000,2000,15168,0.4465905076,0.5534094924,18717,0.4849466266,0.7781513713,0.3475150159,0.8132001478,0.3631674668,0.7922209756,0.3841848896,147.5419267,330.374077,0.337882384,0,108,1038,3732.89268,0.9619779891,0.5502590979,-0.1196227425
59,0.2,adaptive,33964,38596,3000,3000,3000,15432,0.4543634436,0.5456365564,19007,0.4924603586,0.7803913945,0.3545813214,0.8150133818,0.3703122868,0.794128479,0.3910767955,164.973678,363.0874806,0.3359253499,0,113,1155,3715.460929,0.9574857729,0.5431927924,-0.1173827193
59,0.2,adaptive,33964,38596,4000,4000,4000,15736,0.4633140973,0.5366859027,19348,0.501295471,0.7838713777,0.3631786598,0.8179516083,0.378968511,0.797136655,0.3996009949,198.5428395,428.5275165,0.3327402135,0,119,1279.5,3681.891768,0.9488348962,0.534595454,-0.113902736
59,0.2,adaptive,33964,38596,5000,5000,5000,16533,0.4867801201,0.5132198799,20199,0.523344388,0.7928385653,0.3859380521,0.8253666309,0.4017720677,0.804495272,0.4210280858,304.2763514,625.0796589,0.3268614287,0,136,1758.8,3576.158256,0.9215870431,0.5118360617,-0.1049355485
59,0.2,adaptive,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8977741138,0.8977741138,0.9137995085,0.9137995085,0.896465955,0.896465955,3880.434607,3880.434607,0.2535625957,0.3175126605,5462,7128,0,0,0,0
59,0.2,rolling,33964,38596,1,1,1,561,0.01651748911,0.9834825109,832,0.02155663799,0.5276292335,0.008715110117,0.6169340463,0.01019020139,0.5024038462,0.01083013784,0.01651748911,1,0.7450980392,0,1,1,3891.536833,0.9999957556,0.8897361913,-0.3708220679
59,0.2,rolling,33964,38596,10,10,10,2415,0.07110469909,0.9288953009,3226,0.08358379107,0.6385093168,0.04540101284,0.6988501101,0.04969152679,0.6280223187,0.05249248627,0.2778530208,3.907660455,0.665010352,0,3,9,3891.275498,0.999928601,0.8530502885,-0.2599419846
59,0.2,rolling,33964,38596,50,50,50,5327,0.1568425392,0.8431574608,6767,0.1753290496,0.6957011451,0.1091155341,0.7427774351,0.116499099,0.7001625536,0.1227588351,2.669826876,17.02233903,0.5196170452,0,12,41,3888.883524,0.9993139431,0.7893357673,-0.2027501563
59,0.2,rolling,33964,38596,100,100,100,7358,0.2166411495,0.7833588505,9356,0.2424085397,0.7137809187,0.1546343187,0.7589299197,0.1644154502,0.7270200941,0.1762358794,7.011953833,32.36667573,0.4584126121,0,24,78,3884.541397,0.9981981607,0.7438169827,-0.1846703827
59,0.2,rolling,33964,38596,250,250,250,9820,0.2891296667,0.7108703333,12266,0.3178049539,0.7407331976,0.2141679425,0.7810240681,0.2258172285,0.7535463884,0.2394807752,18.80979861,65.05661914,0.4156822811,0,43,172,3872.743552,0.9951665063,0.6842833589,-0.1577181038
59,0.2,rolling,33964,38596,500,500,500,11539,0.3397420798,0.6602579202,14322,0.3710747228,0.7559580553,0.256830762,0.7935846274,0.2696140919,0.7683284457,0.285107265,37.27305382,109.7098535,0.3863419707,0,59,319,3854.280297,0.9904220627,0.6416205394,-0.1424932461
59,0.2,rolling,33964,38596,1000,1000,1000,13500,0.3974796844,0.6025203156,16772,0.4345528034,0.7673333333,0.3049994111,0.8043038801,0.3196944524,0.7819580253,0.339802052,79.16105288,199.1574815,0.3565925926,0,81,624.1,3812.392298,0.9796582378,0.5934518902,-0.131117968
59,0.2,rolling,33964,38596,2000,2000,2000,15108,0.4448239312,0.5551760688,18654,0.4833143331,0.7792560233,0.3466317277,0.8143116125,0.3622252927,0.793234695,0.3833816976,146.8471617,330.1242388,0.3384299709,0,107,1037.3,3744.706189,0.9622651552,0.5518195737,-0.1191952781
59,0.2,rolling,33964,38596,3000,3000,3000,15365,0.4523907667,0.5476092333,18935,0.4905948803,0.7808656036,0.3532563891,0.8155083962,0.3689284686,0.7946131503,0.3898331433,163.7905135,362.0553856,0.3362837618,0,113,1147.6,3727.762837,0.9579112764,0.5451949123,-0.1175856977
59,0.2,rolling,33964,38596,4000,4000,4000,15680,0.4616652927,0.5383347073,19286,0.499689087,0.784502551,0.3621775998,0.8185450579,0.3778938437,0.7977289225,0.3986164369,198.3815216,429.7085459,0.3329719388,0,120,1283,3693.171829,0.9490225358,0.5362737016,-0.1139487504
59,0.2,rolling,33964,38596,5000,5000,5000,16463,0.4847191144,0.5152808856,20125,0.5214270909,0.7932940533,0.384524791,0.8258389424,0.4002999207,0.8049689441,0.4197326148,301.8583206,622.7489522,0.3270971269,0,136,1751,3589.69503,0.9224324342,0.5139265104,-0.105157248
59,0.2,rolling,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8984513014,0.8984513014,0.9143981816,0.9143981816,0.8971136905,0.8971136905,3891.553351,3891.553351,0.2535625957,0.3187492639,5512.5,7128,0,0,0,0
59,0.2,static,33964,38596,1,1,1,1392,0.0409845719,0.9590154281,1907,0.04940926521,0.5229885057,0.02143446002,0.5909682312,0.02422057996,0.5002621919,0.02471758731,0.0409845719,1,0.6853448276,0,1,1,2756.763102,0.9999851333,0.794841597,-0.2932875513
59,0.2,static,33964,38596,10,10,10,4842,0.1425627135,0.8574372865,6132,0.1588765675,0.5850888063,0.08341184784,0.6337243399,0.09034546149,0.5823548598,0.0925225412,0.5261158874,3.690417183,0.5603056588,0,3,8,2756.277971,0.9998091573,0.7328642092,-0.2311872507
59,0.2,static,33964,38596,50,50,50,9572,0.2818278177,0.7181721823,11762,0.3047466059,0.6345591308,0.178836415,0.6767991878,0.1907408381,0.6443632035,0.1963674992,4.261659404,15.12150021,0.433660677,0,10,38,2752.542427,0.9984541305,0.637439642,-0.1817169262
59,0.2,static,33964,38596,100,100,100,12059,0.3550524084,0.6449475916,14688,0.3805575707,0.6515465627,0.2313331763,0.6907871944,0.2452656571,0.662377451,0.2520727537,9.584089035,26.99344888,0.3947259308,0,17,72,2747.219998,0.9965234784,0.5849428807,-0.1647294943
59,0.2,static,33964,38596,250,250,250,15441,0.4546284301,0.5453715699,18683,0.4840657063,0.6682857328,0.3038216936,0.7060793877,0.3210037636,0.6809934165,0.3296455591,25.71684725,56.56673791,0.3525678389,0,29,161,2731.087239,0.9906714999,0.5124543634,-0.1479903242
59,0.2,static,33964,38596,500,500,500,17626,0.5189612531,0.4810387469,21244,0.5504197326,0.6816634517,0.3537569191,0.7179900409,0.3726090113,0.6941254001,0.3820603171,48.64259216,93.73068195,0.3339384999,0,40,282,2708.161495,0.9823554411,0.4625191379,-0.1346126053
59,0.2,static,33964,38596,1000,1000,1000,19344,0.5695442233,0.4304557767,23207,0.6012799254,0.6946856907,0.3956542221,0.7297095322,0.4156018487,0.7066833283,0.4249144989,84.4046932,148.1969086,0.3197373863,0,52,462,2672.399393,0.9693831369,0.4206218349,-0.1215903663
59,0.2,static,33964,38596,2000,2000,2000,20690,0.60917442,0.39082558,24638,0.6383563064,0.7049782504,0.4294547168,0.7383446685,0.4497806852,0.7154395649,0.4567053581,140.5708397,230.7563074,0.3101981634,0,63,725.1,2616.233247,0.9490094924,0.3868213402,-0.1112978066
59,0.2,static,33964,38596,3000,3000,3000,20971,0.617447886,0.382552114,24937,0.6461032231,0.7070239855,0.4365504652,0.7399909966,0.4569058765,0.7172474636,0.463415898,159.4732658,258.2780983,0.309141195,0,66,799,2597.330821,0.9421528477,0.3797255918,-0.1092520715
59,0.2,static,33964,38596,4000,4000,4000,21209,0.6244553056,0.3755446944,25204,0.6530210384,0.7095572634,0.4430867978,0.7422486298,0.463501095,0.7196079987,0.4699191626,185.6931751,297.3682399,0.3077938611,0,68,881,2571.110912,0.9326418674,0.3731892592,-0.1067187936
59,0.2,static,33964,38596,5000,5000,5000,21816,0.6423271699,0.3576728301,25879,0.6705098974,0.7164924826,0.4602225886,0.7483200949,0.4806663288,0.7259167665,0.4867343766,266.4122012,414.7609094,0.3038137147,0,73,1143,2490.391886,0.9033619391,0.3560534684,-0.09978357442
59,0.2,static,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.816276057,0.816276057,0.836808126,0.836808126,0.8147735517,0.8147735517,2756.804087,2756.804087,0.2535625957,0.2128135673,403,7128,0,0,0,0
59,0.2,top1,33964,38596,1,1,1,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,10,10,10,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,50,50,50,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,100,100,100,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,250,250,250,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,500,500,500,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,1000,1000,1000,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,2000,2000,2000,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,3000,3000,3000,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,4000,4000,4000,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,5000,5000,5000,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,top1,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.2191143564,0.2191143564,0.2346151644,0.2346151644,0.2231319308,0.2231319308,1,1,0.2535625957,0,1,1,0,0,0,0
59,0.2,weighted,33964,38596,1,1,1,571,0.0168119185,0.9831880815,845,0.02189346046,0.5288966725,0.008891767754,0.6192644483,0.01041102344,0.5053254438,0.01106332262,0.0168119185,1,0.7478108581,0,1,1,3879.384643,0.9999956664,0.888882346,-0.3688774413
59,0.2,weighted,33964,38596,10,10,10,2442,0.07189965846,0.9281003415,3269,0.08469789616,0.6371826372,0.04581321399,0.6979121979,0.05017964867,0.6261853778,0.0530365841,0.2820928041,3.923423423,0.6633906634,0,3,9,3879.119362,0.9999272845,0.8519608998,-0.2605914766
59,0.2,weighted,33964,38596,50,50,50,5364,0.1579319279,0.8420680721,6812,0.1764949736,0.6957494407,0.1098810505,0.7427185055,0.1172989655,0.7002348796,0.1235879366,2.687492639,17.01677852,0.5184563758,0,12,41,3876.713962,0.9993072404,0.7878930632,-0.2020246731
59,0.2,weighted,33964,38596,100,100,100,7403,0.2179660817,0.7820339183,9414,0.2439112861,0.7125489666,0.1553115063,0.7578175086,0.165178513,0.7259400892,0.1770649808,7.049346367,32.34148318,0.4576523031,0,24,78,3872.352108,0.9981828778,0.7424626075,-0.1852251471
59,0.2,weighted,33964,38596,250,250,250,9857,0.2902190555,0.7097809445,12313,0.3190226967,0.7403875418,0.2148745731,0.7806455327,0.2265582092,0.7531876878,0.2402839673,18.80844424,64.80775084,0.4159480572,0,43,171,3860.59301,0.9951517149,0.6828995407,-0.1573865719
59,0.2,weighted,33964,38596,500,500,500,11596,0.3414203274,0.6585796726,14393,0.3729142916,0.7555191445,0.2579495937,0.793133237,0.2707918094,0.7680122282,0.286402736,37.48339418,109.7866506,0.3854777509,0,59,320,3841.91806,0.9903378409,0.6398245201,-0.1422549692
59,0.2,weighted,33964,38596,1000,1000,1000,13553,0.3990401602,0.6009598398,16848,0.4365219194,0.7666199365,0.3059121423,0.8037853155,0.320742621,0.7814577398,0.3411234325,79.24099046,198.5789862,0.3562310927,0,81,620,3800.160464,0.9795739133,0.5918619715,-0.1311541772
59,0.2,weighted,33964,38596,2000,2000,2000,15173,0.4467377223,0.5532622777,18723,0.4851020831,0.7782244777,0.3476622306,0.8132617044,0.3633146815,0.7922875608,0.3843403461,147.5872689,330.366704,0.3379687603,0,108,1037.8,3731.814186,0.9619561753,0.5501118832,-0.1195496361
59,0.2,weighted,33964,38596,3000,3000,3000,15437,0.4545106583,0.5454893417,19012,0.4925899057,0.7804625251,0.3547285361,0.8150732984,0.3704595015,0.7941826215,0.3912063426,165.0017077,363.0315476,0.3358813241,0,113,1155,3714.399747,0.9574672254,0.5430455777,-0.1173115887
59,0.2,weighted,33964,38596,4000,4000,4000,15741,0.463461312,0.536538688,19353,0.5014250181,0.7839400292,0.3633258745,0.8180094345,0.3791157257,0.7971890663,0.399730542,198.5446649,428.395337,0.3326980497,0,119,1279,3680.85679,0.9488207995,0.5344482393,-0.1138340845
59,0.2,weighted,33964,38596,5000,5000,5000,16537,0.4868978919,0.5131021081,20204,0.5234739351,0.7928886739,0.3860558238,0.8254088715,0.4018898395,0.8045436547,0.4211576329,304.1372041,624.6426801,0.3267823668,0,136,1757.4,3575.26425,0.9216020286,0.51171829,-0.1048854399
59,0.2,weighted,33964,38596,inf,inf,1000000000000,33964,1,0,38596,1,0.8977741138,0.8977741138,0.9137995085,0.9137995085,0.896465955,0.896465955,3879.401454,3879.401454,0.2535625957,0.3172771169,5457.5,7128,0,0,0,0
71,0.2,adaptive,33964,38596,1,1,1,458,0.01348486633,0.9865151337,685,0.01774795316,0.4716157205,0.00635967495,0.5577510917,0.007521198916,0.4569343066,0.008109648668,0.01348486633,1,0.6834061135,0,1,1,3838.118066,0.9999964866,0.8911494524,-0.4258934068
