seed,deletion_rate,timestamp,window_label,half_life,score_count,span_blocks,unique_timestamp_count,effective_sample_size
17,0.2,308,count_2000,inf,2000,5,5,2000
17,0.2,308,all_history,7,19922,38,38,10201.1507
17,0.2,308,all_history,14,19922,38,38,15686.13629
17,0.2,308,all_history,30,19922,38,38,18769.54793
17,0.2,308,all_history,inf,19922,38,38,19922
17,0.2,309,count_250,7,250,1,1,250
17,0.2,309,count_250,14,250,1,1,250
17,0.2,309,count_250,30,250,1,1,250
17,0.2,309,count_250,inf,250,1,1,250
17,0.2,309,count_500,7,500,1,1,500
17,0.2,309,count_500,14,500,1,1,500
17,0.2,309,count_500,30,500,1,1,500
17,0.2,309,count_500,inf,500,1,1,500
17,0.2,309,count_1000,7,1000,2,2,997.625285
17,0.2,309,count_1000,14,1000,2,2,999.4008908
17,0.2,309,count_1000,30,1000,2,2,999.8689974
17,0.2,309,count_1000,inf,1000,2,2,1000
17,0.2,309,count_2000,7,2000,4,4,1980.400846
17,0.2,309,count_2000,14,2000,4,4,1995.009936
17,0.2,309,count_2000,30,2000,4,4,1998.905176
17,0.2,309,count_2000,inf,2000,4,4,2000
17,0.2,309,all_history,7,20484,39,39,10231.93181
17,0.2,309,all_history,14,20484,39,39,15934.03217
17,0.2,309,all_history,30,20484,39,39,19233.81123
17,0.2,309,all_history,inf,20484,39,39,20484
17,0.2,310,count_250,7,250,1,1,250
17,0.2,310,count_250,14,250,1,1,250
17,0.2,310,count_250,30,250,1,1,250
17,0.2,310,count_250,inf,250,1,1,250
17,0.2,310,count_500,7,500,1,1,500
17,0.2,310,count_500,14,500,1,1,500
17,0.2,310,count_500,30,500,1,1,500
17,0.2,310,count_500,inf,500,1,1,500
17,0.2,310,count_1000,7,1000,2,2,997.7692019
17,0.2,310,count_1000,14,1000,2,2,999.4337388
17,0.2,310,count_1000,30,1000,2,2,999.875767
17,0.2,310,count_1000,inf,1000,2,2,1000
17,0.2,310,count_2000,7,2000,4,4,1980.82576
17,0.2,310,count_2000,14,2000,4,4,1995.107167
17,0.2,310,count_2000,30,2000,4,4,1998.925191
17,0.2,310,count_2000,inf,2000,4,4,2000
17,0.2,310,all_history,7,21110,40,40,10291.49917
17,0.2,310,all_history,14,21110,40,40,16209.01908
17,0.2,310,all_history,30,21110,40,40,19747.46237
17,0.2,310,all_history,inf,21110,40,40,21110
17,0.2,311,count_250,7,250,1,1,250
17,0.2,311,count_250,14,250,1,1,250
17,0.2,311,count_250,30,250,1,1,250
17,0.2,311,count_250,inf,250,1,1,250
17,0.2,311,count_500,7,500,1,1,500
17,0.2,311,count_500,14,500,1,1,500
17,0.2,311,count_500,30,500,1,1,500
17,0.2,311,count_500,inf,500,1,1,500
17,0.2,311,count_1000,7,1000,2,2,997.7525409
17,0.2,311,count_1000,14,1000,2,2,999.4298346
17,0.2,311,count_1000,30,1000,2,2,999.8749494
17,0.2,311,count_1000,inf,1000,2,2,1000
17,0.2,311,count_2000,7,2000,4,4,1982.102665
17,0.2,311,count_2000,14,2000,4,4,1995.427363
17,0.2,311,count_2000,30,2000,4,4,1998.994616
17,0.2,311,count_2000,inf,2000,4,4,2000
17,0.2,311,all_history,7,21730,41,41,10376.19642
17,0.2,311,all_history,14,21730,41,41,16482.6027
17,0.2,311,all_history,30,21730,41,41,20253.23877
17,0.2,311,all_history,inf,21730,41,41,21730
17,0.2,312,count_250,7,250,1,1,250
17,0.2,312,count_250,14,250,1,1,250
17,0.2,312,count_250,30,250,1,1,250
17,0.2,312,count_250,inf,250,1,1,250
17,0.2,312,count_500,7,500,2,2,499.506274
17,0.2,312,count_500,14,500,2,2,499.8717716
17,0.2,312,count_500,30,500,2,2,499.9715077
17,0.2,312,count_500,inf,500,2,2,500
17,0.2,312,count_1000,7,1000,2,2,997.5664383
17,0.2,312,count_1000,14,1000,2,2,999.3934952
17,0.2,312,count_1000,30,1000,2,2,999.8682447
17,0.2,312,count_1000,inf,1000,2,2,1000
17,0.2,312,count_2000,7,2000,4,4,1980.803517
17,0.2,312,count_2000,14,2000,4,4,1995.146318
17,0.2,312,count_2000,30,2000,4,4,1998.938917
17,0.2,312,count_2000,inf,2000,4,4,2000
17,0.2,312,all_history,7,22168,42,42,10424.39029
17,0.2,312,all_history,14,22168,42,42,16667.47787
17,0.2,312,all_history,30,22168,42,42,20606.79599
17,0.2,312,all_history,inf,22168,42,42,22168
17,0.2,313,count_250,7,250,1,1,250
17,0.2,313,count_250,14,250,1,1,250
17,0.2,313,count_250,30,250,1,1,250
17,0.2,313,count_250,inf,250,1,1,250
17,0.2,313,count_500,7,500,2,2,499.6681509
17,0.2,313,count_500,14,500,2,2,499.9134799
17,0.2,313,count_500,30,500,2,2,499.980733
17,0.2,313,count_500,inf,500,2,2,500
17,0.2,313,count_1000,7,1000,3,3,995.910741
17,0.2,313,count_1000,14,1000,3,3,998.9562014
17,0.2,313,count_1000,30,1000,3,3,999.7703477
17,0.2,313,count_1000,inf,1000,3,3,1000
17,0.2,313,count_2000,7,2000,4,4,1976.707844
17,0.2,313,count_2000,14,2000,4,4,1994.154409
17,0.2,313,count_2000,30,2000,4,4,1998.728184
17,0.2,313,count_2000,inf,2000,4,4,2000
17,0.2,313,all_history,7,22628,43,43,10444.51622
17,0.2,313,all_history,14,22628,43,43,16845.74066
17,0.2,313,all_history,30,22628,43,43,20972.74235
17,0.2,313,all_history,inf,22628,43,43,22628
17,0.2,314,count_250,7,250,1,1,250
17,0.2,314,count_250,14,250,1,1,250
17,0.2,314,count_250,30,250,1,1,250
17,0.2,314,count_250,inf,250,1,1,250
17,0.2,314,count_500,7,500,1,1,500
17,0.2,314,count_500,14,500,1,1,500
17,0.2,314,count_500,30,500,1,1,500
17,0.2,314,count_500,inf,500,1,1,500
17,0.2,314,count_1000,7,1000,2,2,998.4903657
17,0.2,314,count_1000,14,1000,2,2,999.6107877
17,0.2,314,count_1000,30,1000,2,2,999.9138728
17,0.2,314,count_1000,inf,1000,2,2,1000
17,0.2,314,count_2000,7,2000,4,4,1977.598143
17,0.2,314,count_2000,14,2000,4,4,1994.203363
17,0.2,314,count_2000,30,2000,4,4,1998.717913
17,0.2,314,count_2000,inf,2000,4,4,2000
17,0.2,314,all_history,7,23422,44,44,10525.23173
17,0.2,314,all_history,14,23422,44,44,17158.76506
17,0.2,314,all_history,30,23422,44,44,21600.92359
17,0.2,314,all_history,inf,23422,44,44,23422
17,0.2,315,count_250,7,250,1,1,250
17,0.2,315,count_250,14,250,1,1,250
17,0.2,315,count_250,30,250,1,1,250
17,0.2,315,count_250,inf,250,1,1,250
17,0.2,315,count_500,7,500,1,1,500
17,0.2,315,count_500,14,500,1,1,500
17,0.2,315,count_500,30,500,1,1,500
17,0.2,315,count_500,inf,500,1,1,500
17,0.2,315,count_1000,7,1000,2,2,997.9404524
17,0.2,315,count_1000,14,1000,2,2,999.4746423
17,0.2,315,count_1000,30,1000,2,2,999.8844313
17,0.2,315,count_1000,inf,1000,2,2,1000
17,0.2,315,count_2000,7,2000,4,4,1986.771382
17,0.2,315,count_2000,14,2000,4,4,1996.617645
17,0.2,315,count_2000,30,2000,4,4,1999.255491
17,0.2,315,count_2000,inf,2000,4,4,2000
17,0.2,315,all_history,7,24100,45,45,10654.13736
17,0.2,315,all_history,14,24100,45,45,17442.60926
17,0.2,315,all_history,30,24100,45,45,22136.97262
17,0.2,315,all_history,inf,24100,45,45,24100
17,0.2,316,count_250,7,250,1,1,250
17,0.2,316,count_250,14,250,1,1,250
17,0.2,316,count_250,30,250,1,1,250
17,0.2,316,count_250,inf,250,1,1,250
17,0.2,316,count_500,7,500,1,1,500
17,0.2,316,count_500,14,500,1,1,500
17,0.2,316,count_500,30,500,1,1,500
17,0.2,316,count_500,inf,500,1,1,500
17,0.2,316,count_1000,7,1000,2,2,998.3794704
17,0.2,316,count_1000,14,1000,2,2,999.5829539
17,0.2,316,count_1000,30,1000,2,2,999.907807
17,0.2,316,count_1000,inf,1000,2,2,1000
17,0.2,316,count_2000,7,2000,3,3,1987.601538
17,0.2,316,count_2000,14,2000,3,3,1996.85487
17,0.2,316,count_2000,30,2000,3,3,1999.310887
17,0.2,316,count_2000,inf,2000,3,3,2000
17,0.2,316,all_history,7,24874,46,46,10839.92624
17,0.2,316,all_history,14,24874,46,46,17778.80691
17,0.2,316,all_history,30,24874,46,46,22747.70518
17,0.2,316,all_history,inf,24874,46,46,24874
17,0.2,317,count_250,7,250,1,1,250
17,0.2,317,count_250,14,250,1,1,250
17,0.2,317,count_250,30,250,1,1,250
17,0.2,317,count_250,inf,250,1,1,250
17,0.2,317,count_500,7,500,1,1,500
17,0.2,317,count_500,14,500,1,1,500
17,0.2,317,count_500,30,500,1,1,500
17,0.2,317,count_500,inf,500,1,1,500
17,0.2,317,count_1000,7,1000,2,2,998.2955064
17,0.2,317,count_1000,14,1000,2,2,999.5619848
17,0.2,317,count_1000,30,1000,2,2,999.9032502
17,0.2,317,count_1000,inf,1000,2,2,1000
17,0.2,317,count_2000,7,2000,3,3,1988.695609
17,0.2,317,count_2000,14,2000,3,3,1997.13097
17,0.2,317,count_2000,30,2000,3,3,1999.371061
17,0.2,317,count_2000,inf,2000,3,3,2000
17,0.2,317,all_history,7,25632,47,47,11055.10728
17,0.2,317,all_history,14,25632,47,47,18121.14966
17,0.2,317,all_history,30,25632,47,47,23345.29371
17,0.2,317,all_history,inf,25632,47,47,25632
17,0.2,318,count_250,7,250,1,1,250
17,0.2,318,count_250,14,250,1,1,250
17,0.2,318,count_250,30,250,1,1,250
17,0.2,318,count_250,inf,250,1,1,250
17,0.2,318,count_500,7,500,1,1,500
17,0.2,318,count_500,14,500,1,1,500
17,0.2,318,count_500,30,500,1,1,500
17,0.2,318,count_500,inf,500,1,1,500
17,0.2,318,count_1000,7,1000,2,2,997.7806687
17,0.2,318,count_1000,14,1000,2,2,999.4364358
17,0.2,318,count_1000,30,1000,2,2,999.8763331
17,0.2,318,count_1000,inf,1000,2,2,1000
17,0.2,318,count_2000,7,2000,3,3,1987.93481
17,0.2,318,count_2000,14,2000,3,3,1996.963831
17,0.2,318,count_2000,30,2000,3,3,1999.337541
17,0.2,318,count_2000,inf,2000,3,3,2000
17,0.2,318,all_history,7,26262,48,48,11231.82045
17,0.2,318,all_history,14,26262,48,48,18405.35715
17,0.2,318,all_history,30,26262,48,48,23839.39921
17,0.2,318,all_history,inf,26262,48,48,26262
17,0.2,319,count_250,7,250,1,1,250
17,0.2,319,count_250,14,250,1,1,250
17,0.2,319,count_250,30,250,1,1,250
17,0.2,319,count_250,inf,250,1,1,250
17,0.2,319,count_500,7,500,2,2,498.9816365
17,0.2,319,count_500,14,500,2,2,499.7400861
17,0.2,319,count_500,30,500,2,2,499.9428062
17,0.2,319,count_500,inf,500,2,2,500
17,0.2,319,count_1000,7,1000,3,3,997.3192873
17,0.2,319,count_1000,14,1000,3,3,999.3318153
17,0.2,319,count_1000,30,1000,3,3,999.8547969
17,0.2,319,count_1000,inf,1000,3,3,1000
17,0.2,319,count_2000,7,2000,4,4,1983.140353
17,0.2,319,count_2000,14,2000,4,4,1995.771628
17,0.2,319,count_2000,30,2000,4,4,1999.079212
17,0.2,319,count_2000,inf,2000,4,4,2000
17,0.2,319,all_history,7,26604,49,49,11294.78534
17,0.2,319,all_history,14,26604,49,49,18546.12381
17,0.2,319,all_history,30,26604,49,49,24103.33873
17,0.2,319,all_history,inf,26604,49,49,26604
17,0.2,320,count_250,7,250,1,1,250
17,0.2,320,count_250,14,250,1,1,250
17,0.2,320,count_250,30,250,1,1,250
17,0.2,320,count_250,inf,250,1,1,250
17,0.2,320,count_500,7,500,2,2,498.9179044
17,0.2,320,count_500,14,500,2,2,499.7247509
17,0.2,320,count_500,30,500,2,2,499.9395439
17,0.2,320,count_500,inf,500,2,2,500
17,0.2,320,count_1000,7,1000,3,3,993.5961206
17,0.2,320,count_1000,14,1000,3,3,998.3896566
17,0.2,320,count_1000,30,1000,3,3,999.6488369
17,0.2,320,count_1000,inf,1000,3,3,1000
17,0.2,320,count_2000,7,2000,4,4,1976.545342
17,0.2,320,count_2000,14,2000,4,4,1994.22763
17,0.2,320,count_2000,30,2000,4,4,1998.757179
17,0.2,320,count_2000,inf,2000,4,4,2000
17,0.2,320,all_history,7,26928,50,50,11301.15234
17,0.2,320,all_history,14,26928,50,50,18657.36969
17,0.2,320,all_history,30,26928,50,50,24347.23524
17,0.2,320,all_history,inf,26928,50,50,26928
17,0.2,321,count_250,7,250,1,1,250
17,0.2,321,count_250,14,250,1,1,250
17,0.2,321,count_250,30,250,1,1,250
17,0.2,321,count_250,inf,250,1,1,250
17,0.2,321,count_500,7,500,1,1,500
17,0.2,321,count_500,14,500,1,1,500
17,0.2,321,count_500,30,500,1,1,500
17,0.2,321,count_500,inf,500,1,1,500
17,0.2,321,count_1000,7,1000,2,2,998.1870288
17,0.2,321,count_1000,14,1000,2,2,999.535047
17,0.2,321,count_1000,30,1000,2,2,999.897415
17,0.2,321,count_1000,inf,1000,2,2,1000
17,0.2,321,count_2000,7,2000,4,4,1970.24638
17,0.2,321,count_2000,14,2000,4,4,1992.382173
17,0.2,321,count_2000,30,2000,4,4,1998.327142
17,0.2,321,count_2000,inf,2000,4,4,2000
17,0.2,321,all_history,7,27664,51,51,11303.89222
17,0.2,321,all_history,14,27664,51,51,18895.01255
17,0.2,321,all_history,30,27664,51,51,24893.94685
17,0.2,321,all_history,inf,27664,51,51,27664
17,0.2,322,count_250,7,250,1,1,250
17,0.2,322,count_250,14,250,1,1,250
17,0.2,322,count_250,30,250,1,1,250
17,0.2,322,count_250,inf,250,1,1,250
17,0.2,322,count_500,7,500,1,1,500
17,0.2,322,count_500,14,500,1,1,500
17,0.2,322,count_500,30,500,1,1,500
17,0.2,322,count_500,inf,500,1,1,500
17,0.2,322,count_1000,7,1000,2,2,997.9479896
17,0.2,322,count_1000,14,1000,2,2,999.4764671
17,0.2,322,count_1000,30,1000,2,2,999.8848208
17,0.2,322,count_1000,inf,1000,2,2,1000
17,0.2,322,count_2000,7,2000,4,4,1981.433846
17,0.2,322,count_2000,14,2000,4,4,1995.181609
17,0.2,322,count_2000,30,2000,4,4,1998.931631
17,0.2,322,count_2000,inf,2000,4,4,2000
17,0.2,322,all_history,7,28344,52,52,11363.24735
17,0.2,322,all_history,14,28344,52,52,19126.92125
17,0.2,322,all_history,30,28344,52,52,25397.69382
17,0.2,322,all_history,inf,28344,52,52,28344
17,0.2,323,count_250,7,250,1,1,250
17,0.2,323,count_250,14,250,1,1,250
17,0.2,323,count_250,30,250,1,1,250
17,0.2,323,count_250,inf,250,1,1,250
17,0.2,323,count_500,7,500,1,1,500
17,0.2,323,count_500,14,500,1,1,500
17,0.2,323,count_500,30,500,1,1,500
17,0.2,323,count_500,inf,500,1,1,500
17,0.2,323,count_1000,7,1000,2,2,997.9038141
17,0.2,323,count_1000,14,1000,2,2,999.4657967
17,0.2,323,count_1000,30,1000,2,2,999.8825458
17,0.2,323,count_1000,inf,1000,2,2,1000
17,0.2,323,count_2000,7,2000,3,3,1987.186801
17,0.2,323,count_2000,14,2000,3,3,1996.773638
17,0.2,323,count_2000,30,2000,3,3,1999.295936
17,0.2,323,count_2000,inf,2000,3,3,2000
17,0.2,323,all_history,7,29012,53,53,11446.25851
17,0.2,323,all_history,14,29012,53,53,19358.91298
17,0.2,323,all_history,30,29012,53,53,25889.85884
17,0.2,323,all_history,inf,29012,53,53,29012
17,0.2,324,count_250,7,250,1,1,250
17,0.2,324,count_250,14,250,1,1,250
17,0.2,324,count_250,30,250,1,1,250
17,0.2,324,count_250,inf,250,1,1,250
17,0.2,324,count_500,7,500,1,1,500
17,0.2,324,count_500,14,500,1,1,500
17,0.2,324,count_500,30,500,1,1,500
17,0.2,324,count_500,inf,500,1,1,500
17,0.2,324,count_1000,7,1000,2,2,997.9038141
17,0.2,324,count_1000,14,1000,2,2,999.4657967
17,0.2,324,count_1000,30,1000,2,2,999.8825458
17,0.2,324,count_1000,inf,1000,2,2,1000
17,0.2,324,count_2000,7,2000,3,3,1987.059568
17,0.2,324,count_2000,14,2000,3,3,1996.742691
17,0.2,324,count_2000,30,2000,3,3,1999.28933
17,0.2,324,count_2000,inf,2000,3,3,2000
17,0.2,324,all_history,7,29680,54,54,11543.15852
17,0.2,324,all_history,14,29680,54,54,19592.51759
17,0.2,324,all_history,30,29680,54,54,26378.93951
17,0.2,324,all_history,inf,29680,54,54,29680
17,0.2,325,count_250,7,250,1,1,250
17,0.2,325,count_250,14,250,1,1,250
17,0.2,325,count_250,30,250,1,1,250
17,0.2,325,count_250,inf,250,1,1,250
17,0.2,325,count_500,7,500,1,1,500
17,0.2,325,count_500,14,500,1,1,500
17,0.2,325,count_500,30,500,1,1,500
17,0.2,325,count_500,inf,500,1,1,500
17,0.2,325,count_1000,7,1000,2,2,998.5018157
17,0.2,325,count_1000,14,1000,2,2,999.6136699
17,0.2,325,count_1000,30,1000,2,2,999.914502
17,0.2,325,count_1000,inf,1000,2,2,1000
17,0.2,325,count_2000,7,2000,3,3,1987.617191
17,0.2,325,count_2000,14,2000,3,3,1996.854751
17,0.2,325,count_2000,30,2000,3,3,1999.310382
17,0.2,325,count_2000,inf,2000,3,3,2000
17,0.2,325,all_history,7,30476,55,55,11692.07235
17,0.2,325,all_history,14,30476,55,55,19881.40609
17,0.2,325,all_history,30,30476,55,55,26960.16947
17,0.2,325,all_history,inf,30476,55,55,30476
17,0.2,326,count_250,7,250,1,1,250
17,0.2,326,count_250,14,250,1,1,250
17,0.2,326,count_250,30,250,1,1,250
17,0.2,326,count_250,inf,250,1,1,250
17,0.2,326,count_500,7,500,2,2,499.2509079
17,0.2,326,count_500,14,500,2,2,499.806835
17,0.2,326,count_500,30,500,2,2,499.957251
17,0.2,326,count_500,inf,500,2,2,500
17,0.2,326,count_1000,7,1000,2,2,997.6122047
17,0.2,326,count_1000,14,1000,2,2,999.4072983
17,0.2,326,count_1000,30,1000,2,2,999.8715178
17,0.2,326,count_1000,inf,1000,2,2,1000
17,0.2,326,count_2000,7,2000,4,4,1985.816873
17,0.2,326,count_2000,14,2000,4,4,1996.420913
17,0.2,326,count_2000,30,2000,4,4,1999.217713
17,0.2,326,count_2000,inf,2000,4,4,2000
17,0.2,326,all_history,7,30874,56,56,11750.61108
17,0.2,326,all_history,14,30874,56,56,20018.53857
17,0.2,326,all_history,30,30874,56,56,27247.28911
17,0.2,326,all_history,inf,30874,56,56,30874
17,0.2,327,count_250,7,250,1,1,250
17,0.2,327,count_250,14,250,1,1,250
17,0.2,327,count_250,30,250,1,1,250
17,0.2,327,count_250,inf,250,1,1,250
17,0.2,327,count_500,7,500,2,2,499.398011
17,0.2,327,count_500,14,500,2,2,499.8440975
17,0.2,327,count_500,30,500,2,2,499.965414
17,0.2,327,count_500,inf,500,2,2,500
17,0.2,327,count_1000,7,1000,3,3,994.8632099
17,0.2,327,count_1000,14,1000,3,3,998.690046
17,0.2,327,count_1000,30,1000,3,3,999.7120435
17,0.2,327,count_1000,inf,1000,3,3,1000
17,0.2,327,count_2000,7,2000,4,4,1979.130197
17,0.2,327,count_2000,14,2000,4,4,1994.799041
17,0.2,327,count_2000,30,2000,4,4,1998.872141
17,0.2,327,count_2000,inf,2000,4,4,2000
17,0.2,327,all_history,7,31296,57,57,11759.96054
17,0.2,327,all_history,14,31296,57,57,20140.33309
17,0.2,327,all_history,30,31296,57,57,27544.28336
17,0.2,327,all_history,inf,31296,57,57,31296
17,0.2,328,count_250,7,250,1,1,250
17,0.2,328,count_250,14,250,1,1,250
17,0.2,328,count_250,30,250,1,1,250
17,0.2,328,count_250,inf,250,1,1,250
17,0.2,328,count_500,7,500,1,1,500
17,0.2,328,count_500,14,500,1,1,500
17,0.2,328,count_500,30,500,1,1,500
17,0.2,328,count_500,inf,500,1,1,500
17,0.2,328,count_1000,7,1000,2,2,998.1965545
17,0.2,328,count_1000,14,1000,2,2,999.5374049
17,0.2,328,count_1000,30,1000,2,2,999.8979248
17,0.2,328,count_1000,inf,1000,2,2,1000
17,0.2,328,count_2000,7,2000,4,4,1974.304446
17,0.2,328,count_2000,14,2000,4,4,1993.383488
17,0.2,328,count_2000,30,2000,4,4,1998.541331
17,0.2,328,count_2000,inf,2000,4,4,2000
17,0.2,328,all_history,7,32034,58,58,11774.71246
17,0.2,328,all_history,14,32034,58,58,20343.82044
17,0.2,328,all_history,30,32034,58,58,28057.19091
17,0.2,328,all_history,inf,32034,58,58,32034
17,0.2,329,count_250,7,250,1,1,250
17,0.2,329,count_250,14,250,1,1,250
17,0.2,329,count_250,30,250,1,1,250
17,0.2,329,count_250,inf,250,1,1,250
17,0.2,329,count_500,7,500,1,1,500
17,0.2,329,count_500,14,500,1,1,500
17,0.2,329,count_500,30,500,1,1,500
17,0.2,329,count_500,inf,500,1,1,500
17,0.2,329,count_1000,7,1000,2,2,997.7017044
17,0.2,329,count_1000,14,1000,2,2,999.4180483
17,0.2,329,count_1000,30,1000,2,2,999.8724968
17,0.2,329,count_1000,inf,1000,2,2,1000
17,0.2,329,count_2000,7,2000,4,4,1982.004465
17,0.2,329,count_2000,14,2000,4,4,1995.367929
17,0.2,329,count_2000,30,2000,4,4,1998.977373
17,0.2,329,count_2000,inf,2000,4,4,2000
17,0.2,329,all_history,7,32634,59,59,11811.55158
17,0.2,329,all_history,14,32634,59,59,20513.09047
17,0.2,329,all_history,30,32634,59,59,28471.52542
17,0.2,329,all_history,inf,32634,59,59,32634
17,0.2,330,count_250,7,250,1,1,250
17,0.2,330,count_250,14,250,1,1,250
17,0.2,330,count_250,30,250,1,1,250
17,0.2,330,count_250,inf,250,1,1,250
17,0.2,330,count_500,7,500,1,1,500
17,0.2,330,count_500,14,500,1,1,500
17,0.2,330,count_500,30,500,1,1,500
17,0.2,330,count_500,inf,500,1,1,500
17,0.2,330,count_1000,7,1000,2,2,997.963273
17,0.2,330,count_1000,14,1000,2,2,999.4801723
17,0.2,330,count_1000,30,1000,2,2,999.8856125
17,0.2,330,count_1000,inf,1000,2,2,1000
17,0.2,330,count_2000,7,2000,3,3,1986.376291
17,0.2,330,count_2000,14,2000,3,3,1996.57351
17,0.2,330,count_2000,30,2000,3,3,1999.252863
17,0.2,330,count_2000,inf,2000,3,3,2000
17,0.2,330,all_history,7,33318,60,60,11864.72581
17,0.2,330,all_history,14,33318,60,60,20705.16366
17,0.2,330,all_history,30,33318,60,60,28939.76229
17,0.2,330,all_history,inf,33318,60,60,33318
17,0.2,331,count_250,7,250,1,1,250
17,0.2,331,count_250,14,250,1,1,250
17,0.2,331,count_250,30,250,1,1,250
17,0.2,331,count_250,inf,250,1,1,250
17,0.2,331,count_500,7,500,1,1,500
17,0.2,331,count_500,14,500,1,1,500
17,0.2,331,count_500,30,500,1,1,500
17,0.2,331,count_500,inf,500,1,1,500
17,0.2,331,count_1000,7,1000,2,2,997.810589
17,0.2,331,count_1000,14,1000,2,2,999.4435072
17,0.2,331,count_1000,30,1000,2,2,999.8778217
17,0.2,331,count_1000,inf,1000,2,2,1000
17,0.2,331,count_2000,7,2000,4,4,1985.341354
17,0.2,331,count_2000,14,2000,4,4,1996.275706
17,0.2,331,count_2000,30,2000,4,4,1999.183283
17,0.2,331,count_2000,inf,2000,4,4,2000
17,0.2,331,all_history,7,33958,61,61,11926.67043
17,0.2,331,all_history,14,33958,61,61,20885.9443
17,0.2,331,all_history,30,33958,61,61,29374.56694
17,0.2,331,all_history,inf,33958,61,61,33958
17,0.2,332,count_250,7,250,1,1,250
17,0.2,332,count_250,14,250,1,1,250
17,0.2,332,count_250,30,250,1,1,250
17,0.2,332,count_250,inf,250,1,1,250
17,0.2,332,count_500,7,500,1,1,500
17,0.2,332,count_500,14,500,1,1,500
17,0.2,332,count_500,30,500,1,1,500
17,0.2,332,count_500,inf,500,1,1,500
17,0.2,332,count_1000,7,1000,2,2,997.5619232
17,0.2,332,count_1000,14,1000,2,2,999.3882539
17,0.2,332,count_1000,30,1000,2,2,999.8666267
17,0.2,332,count_1000,inf,1000,2,2,1000
17,0.2,332,count_2000,7,2000,4,4,1983.282274
17,0.2,332,count_2000,14,2000,4,4,1995.773345
17,0.2,332,count_2000,30,2000,4,4,1999.075711
17,0.2,332,count_2000,inf,2000,4,4,2000
17,0.2,332,all_history,7,34464,62,62,11958.18646
17,0.2,332,all_history,14,34464,62,62,21018.83277
17,0.2,332,all_history,30,34464,62,62,29713.21432
17,0.2,332,all_history,inf,34464,62,62,34464
17,0.2,333,count_250,7,250,1,1,250
17,0.2,333,count_250,14,250,1,1,250
17,0.2,333,count_250,30,250,1,1,250
17,0.2,333,count_250,inf,250,1,1,250
17,0.2,333,count_500,7,500,2,2,498.8992032
17,0.2,333,count_500,14,500,2,2,499.7203112
17,0.2,333,count_500,30,500,2,2,499.9386068
17,0.2,333,count_500,inf,500,2,2,500
17,0.2,333,count_1000,7,1000,3,3,995.4363392
17,0.2,333,count_1000,14,1000,3,3,998.8474653
17,0.2,333,count_1000,30,1000,3,3,999.7478877
17,0.2,333,count_1000,inf,1000,3,3,1000
17,0.2,333,count_2000,7,2000,4,4,1978.863384
17,0.2,333,count_2000,14,2000,4,4,1994.730407
17,0.2,333,count_2000,30,2000,4,4,1998.857035
17,0.2,333,count_2000,inf,2000,4,4,2000
17,0.2,333,all_history,7,34782,63,63,11938.30898
17,0.2,333,all_history,14,34782,63,63,21083.95813
17,0.2,333,all_history,30,34782,63,63,29919.95608
17,0.2,333,all_history,inf,34782,63,63,34782
17,0.2,334,count_250,7,250,1,1,250
17,0.2,334,count_250,14,250,1,1,250
17,0.2,334,count_250,30,250,1,1,250
17,0.2,334,count_250,inf,250,1,1,250
17,0.2,334,count_500,7,500,2,2,498.9816365
17,0.2,334,count_500,14,500,2,2,499.7400861
17,0.2,334,count_500,30,500,2,2,499.9428062
17,0.2,334,count_500,inf,500,2,2,500
17,0.2,334,count_1000,7,1000,3,3,993.3767049
17,0.2,334,count_1000,14,1000,3,3,998.332371
17,0.2,334,count_1000,30,1000,3,3,999.6361361
17,0.2,334,count_1000,inf,1000,3,3,1000
17,0.2,334,count_2000,7,2000,5,5,1969.166684
17,0.2,334,count_2000,14,2000,5,5,1992.310158
