seed,deletion_rate,method,prediction_side,base_relation_id,relation_label,label_count,query_count,label_coverage,mean_size,median_size,p90_size,mrr,top1_accuracy,unique_query_count,positive_undercoverage,full_vocabulary_set_rate,normalized_mean_size,query_full_set_coverage,query_partial_answer_recall,multi_answer_query_fraction,max_answer_count
17,0.3,weighted,object,97,186,2,2,1,7128,7128,7128,0.0001801088425,0,2,0,1,1,1,1,0,1
17,0.3,weighted,object,98,187,3,3,1,7128,7128,7128,0.0004081139126,0,3,0,1,1,1,1,0,1
17,0.3,weighted,object,100,189,1,1,1,7128,7128,7128,0.0004395604396,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,101,19,148,148,0.9391891892,3613.993243,4379,7128,0.462073554,0.3378378378,136,0,0.3851351351,0.5070136424,0.9338235294,0.9387254902,0.08088235294,3
17,0.3,weighted,object,103,191,2,2,1,7128,7128,7128,0.0001708995131,0,2,0,1,1,1,1,0,1
17,0.3,weighted,object,106,194,1,1,1,7128,7128,7128,0.3333333333,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,110,198,1,1,1,7128,7128,7128,0.0001489868892,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,111,199,1,1,1,7128,7128,7128,0.0001425719989,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,112,2,1296,1296,0.8981481481,3334.481481,1677.5,7128,0.4383712814,0.3310185185,1143,0.001851851852,0.2847222222,0.4678004323,0.9028871391,0.9249198017,0.09448818898,5
17,0.3,weighted,object,113,20,213,213,0.9154929577,4056.57277,7054,7128,0.3412851588,0.2769953052,196,0,0.455399061,0.569103924,0.9183673469,0.9200680272,0.08163265306,3
17,0.3,weighted,object,115,201,1,1,1,7128,7128,7128,0.0001418640942,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,117,203,2,2,1,7128,7128,7128,0.005555555556,0,2,0,1,1,1,1,0,1
17,0.3,weighted,object,124,21,196,196,0.9489795918,3334.94898,839.5,7128,0.5870524243,0.4897959184,192,0,0.2755102041,0.4678660185,0.9479166667,0.9505208333,0.02083333333,2
17,0.3,weighted,object,126,211,1,1,1,7128,7128,7128,0.0001611863314,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,132,217,1,1,1,7128,7128,7128,0.002232142857,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,135,22,169,169,0.9763313609,4120.733728,6115,7128,0.3112921003,0.2189349112,155,0,0.3727810651,0.5781051807,0.9741935484,0.9806451613,0.08387096774,3
17,0.3,weighted,object,139,223,1,1,1,7128,7128,7128,0.002906976744,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,143,227,1,1,1,7128,7128,7128,0.0001478415139,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,144,228,1,1,1,7128,7128,7128,0.001904761905,0,1,0,1,1,1,1,0,1
17,0.3,weighted,object,146,23,129,129,0.976744186,5313.054264,7128,7128,0.6145539881,0.5348837209,127,0,0.5891472868,0.7453779831,0.9763779528,0.9763779528,0.0157480315,2
17,0.3,weighted,object,147,24,120,120,0.9666666667,5578.391667,7128,7128,0.5325837426,0.4833333333,113,0,0.6416666667,0.7826026468,0.9646017699,0.9690265487,0.06194690265,2
17,0.3,weighted,object,148,25,101,101,0.9504950495,4803.940594,7128,7128,0.5563068124,0.5148514851,99,0,0.5346534653,0.6739535065,0.9494949495,0.9545454545,0.0202020202,2
17,0.3,weighted,object,149,26,95,95,0.9684210526,4579.189474,6526,7128,0.3221669647,0.2105263158,88,0,0.3263157895,0.6424227657,0.9772727273,0.9772727273,0.07954545455,2
17,0.3,weighted,object,150,27,149,149,0.9865771812,3615.597315,1687,7128,0.4234627558,0.2953020134,115,0,0.3489932886,0.5072386806,0.9826086957,0.9891304348,0.2173913043,4
17,0.3,weighted,object,151,28,132,132,0.9090909091,5148.583333,7128,7128,0.3186321759,0.2575757576,131,0,0.5151515152,0.7223040591,0.9083969466,0.9083969466,0.007633587786,2
17,0.3,weighted,object,152,29,80,80,1,5135.0125,7128,7128,0.5159646558,0.4375,77,0,0.6,0.7204001824,1,1,0.03896103896,2
17,0.3,weighted,object,153,3,1133,1133,0.9135039718,3480.348632,1588,7128,0.245683389,0.1429832304,878,0,0.2850838482,0.4882643984,0.8997722096,0.9207099468,0.2141230068,6
17,0.3,weighted,object,154,30,104,104,0.8846153846,4294.663462,6441.5,7128,0.35545,0.2884615385,100,0.01538461538,0.4326923077,0.6025060973,0.88,0.885,0.04,2
17,0.3,weighted,object,155,31,56,56,0.9821428571,6227.857143,7128,7128,0.7245647457,0.6785714286,56,0,0.7321428571,0.8737173321,0.9821428571,0.9821428571,0,1
17,0.3,weighted,object,156,32,60,60,1,4998.016667,7123.5,7128,0.5635741528,0.4833333333,59,0,0.4833333333,0.7011807894,1,1,0.01694915254,2
17,0.3,weighted,object,157,33,56,56,1,6493.303571,7128,7128,0.2115623304,0.1607142857,48,0,0.6071428571,0.9109572912,1,1,0.1666666667,2
17,0.3,weighted,object,158,34,59,59,1,5920.576271,7128,7128,0.8034956195,0.7288135593,59,0,0.5423728814,0.8306083433,1,1,0,1
17,0.3,weighted,object,159,35,52,52,0.9807692308,5886.557692,7128,7128,0.5238984835,0.3846153846,52,0,0.6538461538,0.8258358154,0.9807692308,0.9807692308,0,1
17,0.3,weighted,object,160,36,61,61,1,5463.770492,7128,7128,0.5493815492,0.4754098361,58,0,0.6393442623,0.7665222351,1,1,0.05172413793,2
17,0.3,weighted,object,161,37,45,45,0.9555555556,5167.866667,7128,7128,0.2838049178,0.2444444444,44,0,0.5777777778,0.7250093528,0.9545454545,0.9545454545,0.02272727273,2
17,0.3,weighted,object,162,38,47,47,1,5272,7128,7128,0.3159308338,0.2340425532,45,0,0.5319148936,0.7396184063,1,1,0.02222222222,3
17,0.3,weighted,object,163,39,45,45,1,6907.155556,7128,7128,0.5567427929,0.5111111111,43,0,0.7333333333,0.9690173338,1,1,0.04651162791,2
17,0.3,weighted,object,164,4,942,942,0.9639065817,4880.341826,6984,7128,0.1756537145,0.1008492569,866,0,0.4214437367,0.6846719733,0.9665127021,0.970169361,0.07505773672,3
17,0.3,weighted,object,165,40,48,48,0.9791666667,5797.354167,7128,7128,0.3602618613,0.2916666667,48,0,0.5625,0.8133212916,0.9791666667,0.9791666667,0,1
17,0.3,weighted,object,166,41,43,43,1,4914.883721,7125,7128,0.5018411816,0.4186046512,42,0,0.488372093,0.6895179182,1,1,0.02380952381,2
17,0.3,weighted,object,167,42,42,42,0.9761904762,5282.142857,7128,7128,0.4786084336,0.4047619048,41,0,0.5952380952,0.741041366,0.9756097561,0.9756097561,0.0243902439,2
17,0.3,weighted,object,168,43,43,43,1,6673.511628,7128,7128,0.2971870895,0.1860465116,41,0,0.7441860465,0.936239005,1,1,0.0243902439,3
17,0.3,weighted,object,169,44,43,43,1,6031.790698,7128,7128,0.5267766871,0.3488372093,42,0,0.6279069767,0.8462108162,1,1,0.02380952381,2
17,0.3,weighted,object,170,45,27,27,1,5590.814815,7128,7128,0.2600365078,0.2222222222,27,0,0.6296296296,0.7843455127,1,1,0,1
17,0.3,weighted,object,171,46,21,21,1,6017.285714,7128,7128,0.4594242747,0.380952381,20,0,0.5714285714,0.8441758858,1,1,0.05,2
17,0.3,weighted,object,172,47,70,70,1,6720,7128,7128,0.3034290568,0.1428571429,40,0,0.9,0.9427609428,1,1,0.25,4
17,0.3,weighted,object,173,48,32,32,1,5463.875,7128,7128,0.4149913382,0.28125,32,0,0.625,0.7665368967,1,1,0,1
17,0.3,weighted,object,174,49,19,19,0.9473684211,5461.210526,6868,7128,0.2650747511,0.1578947368,19,0,0.3684210526,0.7661630929,0.9473684211,0.9473684211,0,1
17,0.3,weighted,object,175,5,942,942,0.7569002123,2684.83121,803,7128,0.08944535643,0.03821656051,682,0.1430997877,0.1146496815,0.3766598219,0.711143695,0.7776742075,0.2214076246,9
17,0.3,weighted,object,176,50,19,19,1,6981,7128,7128,0.08130023928,0.05263157895,18,0,0.8947368421,0.9793771044,1,1,0.05555555556,2
17,0.3,weighted,object,177,51,29,29,1,7127.931034,7128,7128,0.1409474004,0.03448275862,29,0,0.9655172414,0.9999903247,1,1,0,1
17,0.3,weighted,object,178,52,28,28,1,6993.607143,7096.5,7128,0.1629938453,0.1428571429,24,0,0.3928571429,0.9811457832,1,1,0.125,3
17,0.3,weighted,object,179,53,38,38,1,6689.447368,7128,7128,0.4412444291,0.3947368421,33,0,0.8947368421,0.9384746589,1,1,0.1212121212,3
17,0.3,weighted,object,180,54,31,31,1,6015.225806,7128,7128,0.3274859881,0.2903225806,31,0,0.5806451613,0.8438868977,1,1,0,1
17,0.3,weighted,object,181,55,19,19,1,6711.842105,7128,7128,0.4214558153,0.3684210526,19,0,0.5789473684,0.941616457,1,1,0,1
17,0.3,weighted,object,182,56,20,20,1,7069.65,7128,7128,0.1431911958,0.1,20,0,0.75,0.9918139731,1,1,0,1
17,0.3,weighted,object,183,57,30,30,1,6452.466667,7125.5,7128,0.3846036852,0.1666666667,30,0,0.4333333333,0.905228208,1,1,0,1
17,0.3,weighted,object,184,58,29,29,1,7123.275862,7128,7128,0.2411862766,0.2068965517,29,0,0.8620689655,0.9993372422,1,1,0,1
17,0.3,weighted,object,185,59,34,34,0.9411764706,5683.852941,7128,7128,0.3230801436,0.2352941176,30,0,0.7647058824,0.7973979996,0.9333333333,0.9333333333,0.1333333333,2
17,0.3,weighted,object,186,6,845,845,0.9124260355,2513.797633,147,7128,0.5808725574,0.475739645,748,0,0.1893491124,0.3526652123,0.9050802139,0.9237967914,0.1189839572,3
17,0.3,weighted,object,187,60,33,33,1,7098.333333,7128,7128,0.2916922019,0.2121212121,30,0,0.7878787879,0.9958380097,1,1,0.1,2
17,0.3,weighted,object,188,61,19,19,1,6284.789474,7128,7128,0.2980162362,0.2105263158,19,0,0.7368421053,0.8817044716,1,1,0,1
17,0.3,weighted,object,189,62,33,33,1,7128,7128,7128,0.203196561,0.09090909091,31,0,1,1,1,1,0.03225806452,3
17,0.3,weighted,object,190,63,25,25,1,7114.84,7128,7128,0.2448357802,0.16,21,0,0.8,0.9981537598,1,1,0.1428571429,3
17,0.3,weighted,object,191,64,17,17,0.9411764706,6973.176471,7128,7128,0.04708151485,0,17,0,0.7058823529,0.9782795273,0.9411764706,0.9411764706,0,1
17,0.3,weighted,object,192,65,29,29,1,7128,7128,7128,0.3952371105,0.3448275862,28,0,1,1,1,1,0.03571428571,2
17,0.3,weighted,object,193,66,12,12,1,5948.666667,7128,7128,0.6416901229,0.5,12,0,0.6666666667,0.8345491957,1,1,0,1
17,0.3,weighted,object,194,67,19,19,1,7073.684211,7128,7128,0.2253506526,0.1578947368,19,0,0.7894736842,0.9923799397,1,1,0,1
17,0.3,weighted,object,195,68,26,26,1,6756.692308,7128,7128,0.5647024315,0.5,26,0,0.5384615385,0.9479085729,1,1,0,1
17,0.3,weighted,object,196,69,20,20,1,6430,7128,7128,0.451538204,0.3,20,0,0.75,0.9020763187,1,1,0,1
17,0.3,weighted,object,197,7,793,793,0.9129886507,4598.822194,7041,7128,0.1666148936,0.1097099622,729,0,0.4110970996,0.6451770755,0.9094650206,0.9202103338,0.07270233196,5
17,0.3,weighted,object,198,70,19,19,1,6113.210526,7125,7128,0.5223247429,0.4210526316,19,0,0.4736842105,0.8576333511,1,1,0,1
17,0.3,weighted,object,199,71,21,21,1,7117.904762,7128,7128,0.648839512,0.5714285714,21,0,0.8095238095,0.9985837208,1,1,0,1
17,0.3,weighted,object,200,72,23,23,1,7127.956522,7128,7128,0.1354556853,0.08695652174,19,0,0.9565217391,0.9999939004,1,1,0.2105263158,2
17,0.3,weighted,object,201,73,22,22,1,7069.272727,7128,7128,0.1831842796,0.09090909091,21,0,0.6363636364,0.9917610448,1,1,0.04761904762,2
17,0.3,weighted,object,202,74,20,20,1,7000.15,7128,7128,0.3152039413,0.2,19,0,0.65,0.9820636925,1,1,0.05263157895,2
17,0.3,weighted,object,203,75,14,14,1,7098.285714,7128,7128,0.6660482375,0.5714285714,14,0,0.6428571429,0.9958313292,1,1,0,1
17,0.3,weighted,object,204,76,21,21,1,6835.809524,7128,7128,0.2261695115,0.1904761905,21,0,0.8571428571,0.9590080701,1,1,0,1
17,0.3,weighted,object,205,77,17,17,1,7128,7128,7128,0.4029364449,0.3529411765,16,0,1,1,1,1,0.0625,2
17,0.3,weighted,object,206,78,10,10,1,7089.6,7128,7128,0.5952997879,0.5,10,0,0.6,0.9946127946,1,1,0,1
17,0.3,weighted,object,207,79,14,14,1,7068.714286,7128,7128,0.478705812,0.3571428571,14,0,0.9285714286,0.9916827,1,1,0,1
17,0.3,weighted,object,208,8,601,601,0.8618968386,3790.174709,5535,7128,0.3312991804,0.2362728785,560,0.0381031614,0.3311148087,0.5317304586,0.8678571429,0.8813095238,0.0625,5
17,0.3,weighted,object,209,80,10,10,1,6924.9,7128,7128,0.4908099107,0.4,10,0,0.9,0.971506734,1,1,0,1
17,0.3,weighted,object,210,81,18,18,1,6884.5,7128,7128,0.3093737207,0.2222222222,16,0,0.6666666667,0.965838945,1,1,0.125,2
17,0.3,weighted,object,211,82,14,14,1,7128,7128,7128,0.2770214222,0.2142857143,14,0,1,1,1,1,0,1
17,0.3,weighted,object,212,83,2,2,1,7128,7128,7128,0.04173960613,0,2,0,1,1,1,1,0,1
17,0.3,weighted,object,213,84,7,7,1,7125.428571,7128,7128,0.3574042629,0.2857142857,7,0,0.8571428571,0.9996392496,1,1,0,1
17,0.3,weighted,object,214,85,9,9,1,7024,7128,7128,0.4800747875,0.4444444444,9,0,0.5555555556,0.9854096521,1,1,0,1
17,0.3,weighted,object,215,86,13,13,1,7128,7128,7128,0.131387466,0.07692307692,13,0,1,1,1,1,0,1
17,0.3,weighted,object,216,87,18,18,1,7128,7128,7128,0.3516850941,0.2777777778,17,0,1,1,1,1,0.05882352941,2
17,0.3,weighted,object,217,88,10,10,1,7128,7128,7128,0.3584570015,0.3,10,0,1,1,1,1,0,1
17,0.3,weighted,object,218,89,6,6,1,7124.666667,7128,7128,0.5863338679,0.5,6,0,0.8333333333,0.9995323606,1,1,0,1
17,0.3,weighted,object,219,9,480,480,0.8854166667,3232.570833,701,7128,0.4328805548,0.3145833333,450,0.01458333333,0.2645833333,0.4535032033,0.8866666667,0.8955555556,0.05777777778,4
17,0.3,weighted,object,220,90,9,9,1,6931.777778,7128,7128,0.1829065472,0,9,0,0.7777777778,0.9724716299,1,1,0,1
17,0.3,weighted,object,221,91,8,8,1,7058.25,7128,7128,0.5417565334,0.5,8,0,0.75,0.9902146465,1,1,0,1
17,0.3,weighted,object,222,92,9,9,1,5780.666667,7128,7128,0.5694841387,0.4444444444,9,0,0.7777777778,0.8109801721,1,1,0,1
17,0.3,weighted,object,223,93,4,4,1,7128,7128,7128,0.06745294658,0,4,0,1,1,1,1,0,1
17,0.3,weighted,object,224,94,9,9,1,7128,7128,7128,0.3813720054,0.3333333333,9,0,1,1,1,1,0,1
17,0.3,weighted,object,225,95,6,6,1,7128,7128,7128,0.4285714286,0.3333333333,6,0,1,1,1,1,0,1
17,0.3,weighted,object,226,96,10,10,1,7128,7128,7128,0.4612303963,0.4,10,0,1,1,1,1,0,1
17,0.3,weighted,object,227,97,5,5,1,7004.2,7128,7128,0.6666666667,0.4,5,0,0.6,0.9826318743,1,1,0,1
17,0.3,weighted,object,228,98,4,4,1,7128,7128,7128,0.5024222362,0.5,4,0,1,1,1,1,0,1
17,0.3,weighted,object,229,99,11,11,1,7128,7128,7128,0.2200268571,0.1818181818,11,0,1,1,1,1,0,1
17,0.3,weighted,subject,0,0,3188,3188,0.8052070263,3211.315872,1162,7128,0.2271948502,0.1420953576,2598,0.09479297365,0.234629862,0.4505213064,0.8302540416,0.8587015959,0.1335642802,9
17,0.3,weighted,subject,1,1,2206,2206,0.8748866727,3985.415231,6184.5,7128,0.1984266876,0.1269265639,1816,0.02511332729,0.315049864,0.5591211043,0.8678414097,0.8936765786,0.1613436123,5
17,0.3,weighted,subject,2,10,513,513,0.9083820663,3424.269006,1269,7128,0.3947547293,0.2768031189,451,0,0.2904483431,0.4803968863,0.9002217295,0.9120473023,0.110864745,4
17,0.3,weighted,subject,3,100,4,4,1,7128,7128,7128,0.25110705,0.25,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,4,101,10,10,1,7128,7128,7128,0.1233693021,0.1,10,0,1,1,1,1,0,1
17,0.3,weighted,subject,5,102,10,10,1,7127.9,7128,7128,0.5680555556,0.3,10,0,0.9,0.9999859708,1,1,0,1
17,0.3,weighted,subject,6,103,10,10,1,7128,7128,7128,0.5577790511,0.5,10,0,1,1,1,1,0,1
17,0.3,weighted,subject,7,104,4,4,1,7110.5,7126,7128,0.1882205514,0,4,0,0.5,0.9975448934,1,1,0,1
17,0.3,weighted,subject,8,105,7,7,1,7128,7128,7128,0.3984244671,0.2857142857,7,0,1,1,1,1,0,1
17,0.3,weighted,subject,9,106,3,3,1,7128,7128,7128,1,1,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,10,107,3,3,1,6918.666667,7127,7127.8,0.6666666667,0.3333333333,3,0,0.3333333333,0.9706322484,1,1,0,1
17,0.3,weighted,subject,11,108,5,5,1,7128,7128,7128,0.5157575758,0.4,4,0,1,1,1,1,0.25,2
17,0.3,weighted,subject,12,109,15,15,1,7128,7128,7128,0.03726228776,0,15,0,1,1,1,1,0,1
17,0.3,weighted,subject,13,11,425,425,0.9270588235,3126.52,550,7128,0.5295576864,0.4329411765,402,0,0.2729411765,0.4386251403,0.9278606965,0.9390547264,0.05721393035,2
17,0.3,weighted,subject,14,110,11,11,1,7128,7128,7128,0.07031606141,0,10,0,1,1,1,1,0.1,2
17,0.3,weighted,subject,15,111,8,8,1,6270.375,7128,7128,0.6169871795,0.5,8,0,0.75,0.8796822391,1,1,0,1
17,0.3,weighted,subject,16,112,6,6,1,7128,7128,7128,0.1699213722,0.1666666667,6,0,1,1,1,1,0,1
17,0.3,weighted,subject,17,113,4,4,1,7128,7128,7128,0.3408278079,0.25,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,18,114,2,2,1,7128,7128,7128,0.2,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,19,115,3,3,1,7128,7128,7128,0.5333333333,0.3333333333,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,20,116,6,6,1,7128,7128,7128,0.4257890197,0.3333333333,6,0,1,1,1,1,0,1
17,0.3,weighted,subject,21,117,2,2,1,7128,7128,7128,1,1,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,22,118,2,2,1,7128,7128,7128,0.2500949668,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,23,119,6,6,1,7128,7128,7128,0.8338815789,0.8333333333,6,0,1,1,1,1,0,1
17,0.3,weighted,subject,24,12,378,378,0.9206349206,3462.230159,1682,7128,0.2516089596,0.1428571429,343,0,0.3068783069,0.4857225251,0.915451895,0.9207968902,0.09037900875,3
17,0.3,weighted,subject,25,120,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,26,121,4,4,1,7128,7128,7128,0.5000915081,0.25,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,27,122,8,8,1,7128,7128,7128,0.03996763994,0,8,0,1,1,1,1,0,1
17,0.3,weighted,subject,28,123,3,3,1,7128,7128,7128,0.3426889048,0.3333333333,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,29,124,1,1,1,7128,7128,7128,0.001912045889,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,30,125,3,3,1,7128,7128,7128,0.7142857143,0.6666666667,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,31,126,4,4,1,7128,7128,7128,0.06270547175,0,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,32,127,7,7,1,7128,7128,7128,0.05198016628,0,7,0,1,1,1,1,0,1
17,0.3,weighted,subject,33,128,2,2,1,7128,7128,7128,0.225,0,1,0,1,1,1,1,1,2
17,0.3,weighted,subject,34,129,5,5,1,7128,7128,7128,0.2025777108,0.2,5,0,1,1,1,1,0,1
17,0.3,weighted,subject,35,13,379,379,0.9656992084,2830.978892,969,7128,0.3673840057,0.2216358839,340,0,0.1978891821,0.3971631442,0.9647058824,0.9696078431,0.1029411765,4
17,0.3,weighted,subject,37,131,8,8,1,7128,7128,7128,0.0005834057679,0,8,0,1,1,1,1,0,1
17,0.3,weighted,subject,38,132,2,2,1,7128,7128,7128,0.1000948587,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,39,133,3,3,1,7128,7128,7128,0.05974389756,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,40,134,5,5,1,7128,7128,7128,0.4852380952,0.4,5,0,1,1,1,1,0,1
17,0.3,weighted,subject,41,135,3,3,1,7128,7128,7128,0.1338916806,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,42,136,2,2,1,7128,7128,7128,0.05007078143,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,43,137,3,3,1,7128,7128,7128,0.04438980503,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,44,138,1,1,1,7128,7128,7128,0.0002860411899,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,45,139,4,4,1,7128,7128,7128,0.6259090909,0.5,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,46,14,275,275,0.8581818182,3153.821818,436,7128,0.303884723,0.2,263,0.04181818182,0.2909090909,0.4424553617,0.8593155894,0.8650190114,0.04182509506,3
17,0.3,weighted,subject,47,140,3,3,1,7128,7128,7128,0.8333333333,0.6666666667,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,48,141,6,6,1,7128,7128,7128,0.2276467141,0.1666666667,5,0,1,1,1,1,0.2,2
17,0.3,weighted,subject,49,142,4,4,1,7128,7128,7128,0.267280682,0.25,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,51,144,2,2,1,7128,7128,7128,0.01168903803,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,52,145,4,4,1,7128,7128,7128,0.500753854,0.5,4,0,1,1,1,1,0,1
17,0.3,weighted,subject,53,146,1,1,1,7128,7128,7128,0.08333333333,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,55,148,2,2,1,7128,7128,7128,0.02595238095,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,56,149,1,1,1,7128,7128,7128,0.1666666667,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,57,15,358,358,0.9553072626,3149.201117,1474,7128,0.3249239595,0.2150837989,319,0,0.2150837989,0.4418071152,0.9529780564,0.9647857889,0.09090909091,5
17,0.3,weighted,subject,58,150,2,2,1,7128,7128,7128,0.500071449,0.5,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,59,151,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,60,152,2,2,1,7128,7128,7128,0.6666666667,0.5,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,61,153,2,2,1,7128,7128,7128,0.1714285714,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,63,155,1,1,1,7128,7128,7128,0.1428571429,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,64,156,5,5,1,7128,7128,7128,0.6705128205,0.6,5,0,1,1,1,1,0,1
17,0.3,weighted,subject,65,157,3,3,1,7128,7128,7128,0.0788166215,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,66,158,2,2,1,7128,7128,7128,0.5054347826,0.5,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,67,159,3,3,1,7128,7128,7128,0.1425438596,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,68,16,367,367,0.961852861,3431.542234,2230,7128,0.3501589023,0.2397820163,322,0,0.204359673,0.4814172607,0.9596273292,0.9658385093,0.1273291925,3
17,0.3,weighted,subject,71,162,6,6,1,7128,7128,7128,0.75,0.5,6,0,1,1,1,1,0,1
17,0.3,weighted,subject,72,163,2,2,1,7128,7128,7128,0.2578125,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,73,164,6,6,1,7128,7128,7128,0.05777289483,0,5,0,1,1,1,1,0.2,2
17,0.3,weighted,subject,74,165,1,1,1,7128,7128,7128,0.0001532801962,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,77,168,1,1,1,7128,7128,7128,0.5,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,78,169,1,1,1,7128,7128,7128,0.01666666667,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,79,17,347,347,0.916426513,3799.740634,4875,7128,0.3173968407,0.1930835735,307,0,0.3112391931,0.5330724795,0.9250814332,0.93669924,0.08794788274,5
17,0.3,weighted,subject,80,170,1,1,1,7128,7128,7128,0.002145922747,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,82,172,2,2,1,7128,7128,7128,0.06280193237,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,84,174,2,2,1,7128,7128,7128,0.25,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,85,175,1,1,1,7128,7128,7128,0.1,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,88,178,1,1,1,7128,7128,7128,1,1,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,89,179,1,1,1,7128,7128,7128,0.01086956522,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,90,18,170,170,0.9294117647,3316.652941,1043,7128,0.4404566347,0.3470588235,167,0,0.2941176471,0.4652992342,0.9281437126,0.9281437126,0.01796407186,2
17,0.3,weighted,subject,91,180,1,1,1,7128,7128,7128,0.0003170577045,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,93,182,3,3,1,7128,7128,7128,0.0004847049161,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,97,186,2,2,1,7128,7128,7128,0.01435809414,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,98,187,3,3,1,7128,7128,7128,0.001664224225,0,3,0,1,1,1,1,0,1
17,0.3,weighted,subject,100,189,1,1,1,7128,7128,7128,0.0001686909582,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,101,19,148,148,0.9391891892,3595.439189,4418,7128,0.4627942018,0.3378378378,136,0,0.3851351351,0.5044106607,0.9338235294,0.9387254902,0.08088235294,3
17,0.3,weighted,subject,103,191,2,2,1,7128,7128,7128,0.007247291204,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,106,194,1,1,1,7128,7128,7128,0.1666666667,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,110,198,1,1,1,7128,7128,7128,0.0001585037248,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,111,199,1,1,1,7128,7128,7128,0.0001865323634,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,112,2,1296,1296,0.7716049383,2562.302469,80,7128,0.3199632402,0.236882716,1076,0.1283950617,0.1967592593,0.3594700434,0.8048327138,0.8370590058,0.1217472119,17
17,0.3,weighted,subject,113,20,213,213,0.9671361502,4440.765258,7067,7128,0.337715892,0.2441314554,207,0,0.4225352113,0.6230029824,0.9661835749,0.9685990338,0.02898550725,2
17,0.3,weighted,subject,115,201,1,1,1,7128,7128,7128,0.0001460493647,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,117,203,2,2,1,7128,7128,7128,0.0001480932996,0,2,0,1,1,1,1,0,1
17,0.3,weighted,subject,124,21,196,196,0.9795918367,3715.010204,6051,7128,0.5792072963,0.4744897959,193,0,0.3316326531,0.5211854944,0.9792746114,0.9792746114,0.01554404145,2
17,0.3,weighted,subject,126,211,1,1,1,7128,7128,7128,0.0002014910336,0,1,0,1,1,1,1,0,1
17,0.3,weighted,subject,132,217,1,1,1,7128,7128,7128,0.0005344735436,0,1,0,1,1,1,1,0,1
